Simulation Run,Day,Agent Type,Satisfaction,Rejected Received Exchanges,Accepted Received Exchanges,Rejected Requested Exchanges,Accepted Requested Exchanges,Social Capital Exchanges,No Social Capital Exchanges,Unspent Social Capital
2,209,2,0.5,2,3,2,1,3,0,93
2,209,2,1.0,3,2,7,3,2,0,85
2,209,2,0.75,8,4,16,2,3,1,88
2,209,2,0.75,3,4,2,2,4,0,82
2,209,2,0.75,3,2,0,3,2,0,77
2,209,2,1.0,2,2,2,3,2,0,72
2,209,2,0.75,4,1,3,2,1,0,78
2,209,2,0.75,3,4,5,3,4,0,68
2,209,2,0.5,4,0,18,1,0,0,86
2,209,2,1.0,0,1,1,4,1,0,67
2,209,2,0.75,0,2,10,1,2,0,80
2,209,2,1.0,0,1,1,3,0,1,73
2,209,2,0.5,4,2,8,2,2,0,84
2,209,2,1.0,1,2,3,2,1,1,83
2,209,2,0.75,24,1,0,2,1,0,85
2,209,2,1.0,2,1,0,1,0,1,87
2,209,2,0.75,5,6,4,3,6,0,70
2,209,2,0.75,5,1,0,2,1,0,90
2,209,2,0.25,8,7,10,0,6,1,80
2,209,2,1.0,2,1,1,2,1,0,99
2,209,2,0.75,4,4,0,2,3,1,86
2,209,2,1.0,0,5,0,0,1,4,86
2,209,2,1.0,1,5,0,4,5,0,62
2,209,2,1.0,0,3,5,4,3,0,76
2,209,2,1.0,0,1,1,3,1,0,66
2,209,2,0.75,0,2,3,2,2,0,75
2,209,2,1.0,4,2,0,2,0,2,76
2,209,2,0.5,12,5,8,1,4,1,59
2,209,2,1.0,1,0,1,3,0,0,79
2,209,2,1.0,0,1,1,2,0,1,97
2,209,2,1.0,1,4,2,3,3,1,79
2,209,2,0.75,6,3,5,3,3,0,84
2,209,2,1.0,1,0,1,4,0,0,61
2,209,2,1.0,3,2,4,2,1,1,87
2,209,2,0.5,6,3,5,1,3,0,71
2,209,2,1.0,1,2,1,2,0,2,93
2,209,2,1.0,0,1,5,3,1,0,78
2,209,2,1.0,2,2,1,3,1,1,91
2,209,2,0.75,1,1,4,2,1,0,96
2,209,2,0.75,3,1,2,2,1,0,94
2,209,2,0.5,4,4,5,2,4,0,80
2,209,2,1.0,1,0,0,3,0,0,72
2,209,2,1.0,1,4,3,3,3,1,82
2,209,2,0.5,8,3,0,2,3,0,71
2,209,2,1.0,1,1,0,2,0,1,106
2,209,2,0.5,28,1,5,2,1,0,92
2,209,2,0.75,20,1,3,3,1,0,74
2,209,2,1.0,1,1,0,2,0,1,59
2,209,2,0.75,0,4,14,2,4,0,71
2,209,2,1.0,4,6,3,2,4,2,69
2,209,2,0.75,3,1,2,3,1,0,70
2,209,2,1.0,3,3,0,2,2,1,80
2,209,2,0.75,2,3,3,3,3,0,95
2,209,2,1.0,2,4,6,3,3,1,93
2,209,2,1.0,0,2,1,2,0,2,83
2,209,2,0.75,2,3,6,3,3,0,72
2,209,2,0.25,7,5,19,0,4,1,109
2,209,2,0.75,4,5,3,1,3,2,72
2,209,2,0.75,9,3,0,2,2,1,69
2,209,2,0.75,1,4,2,3,4,0,83
2,209,2,0.75,1,3,1,2,3,0,85
2,209,2,0.75,1,3,1,2,2,1,82
2,209,2,0.75,8,2,2,2,2,0,86
2,209,2,1.0,0,1,0,3,1,0,85
2,209,2,0.75,3,3,3,2,3,0,66
2,209,2,1.0,1,4,1,3,3,1,86
2,209,2,0.75,1,4,0,2,4,0,76
2,209,2,1.0,0,3,1,3,2,1,94
2,210,2,0.75,14,3,6,2,2,1,82
2,210,2,0.75,1,4,1,2,3,1,94
2,210,2,1.0,0,0,0,2,0,0,70
2,210,2,1.0,2,1,0,4,1,0,94
2,210,2,1.0,1,1,0,3,1,0,72
2,210,2,0.25,5,7,0,1,7,0,78
2,210,2,1.0,0,1,1,2,0,1,82
2,210,2,1.0,4,4,2,2,3,1,81
2,210,2,1.0,0,0,1,3,0,0,82
2,210,2,0.75,2,2,1,2,1,1,86
2,210,2,1.0,0,1,1,4,1,0,88
2,210,2,0.5,1,2,4,2,2,0,84
2,210,2,0.75,5,1,3,2,0,1,93
2,210,2,0.75,2,2,2,1,2,0,71
2,210,2,1.0,0,1,0,3,0,1,59
2,210,2,1.0,7,6,1,2,5,1,75
2,210,2,0.5,9,4,0,1,3,1,99
2,210,2,1.0,2,2,0,3,2,0,92
2,210,2,1.0,0,0,0,3,0,0,69
2,210,2,0.5,6,3,7,1,2,1,62
2,210,2,1.0,1,0,1,3,0,0,83
2,210,2,0.75,12,2,5,3,2,0,53
2,210,2,1.0,1,1,4,2,0,1,81
2,210,2,0.75,1,6,0,1,5,1,84
2,210,2,0.75,4,5,1,3,5,0,68
2,210,2,0.75,1,2,2,2,2,0,99
2,210,2,1.0,3,3,0,2,1,2,87
2,210,2,0.75,5,7,0,2,6,1,73
2,210,2,1.0,1,6,7,4,6,0,64
2,210,2,1.0,0,1,1,2,0,1,75
2,210,2,0.75,3,0,4,2,0,0,106
2,210,2,1.0,3,2,1,3,2,0,84
2,210,2,0.75,2,1,2,2,0,1,70
2,210,2,1.0,0,0,3,3,0,0,65
2,210,2,1.0,2,0,0,3,0,0,107
2,210,2,0.5,1,3,4,1,2,1,93
2,210,2,1.0,2,1,1,3,0,1,75
2,210,2,1.0,1,3,3,3,3,0,80
2,210,2,1.0,0,4,2,3,3,1,72
2,210,2,1.0,2,3,2,3,2,1,78
2,210,2,0.5,5,4,2,1,4,0,77
2,210,2,1.0,4,3,13,2,2,1,67
2,210,2,0.75,1,3,3,2,2,1,83
2,210,2,1.0,0,2,0,3,2,0,83
2,210,2,0.75,5,1,2,2,0,1,72
2,210,2,0.75,2,4,1,3,4,0,86
2,210,2,1.0,0,0,2,2,0,0,104
2,210,2,1.0,0,0,2,3,0,0,81
2,210,2,1.0,2,1,4,3,1,0,73
2,210,2,1.0,0,0,1,2,0,0,82
2,210,2,0.75,4,3,2,2,2,1,86
2,210,2,1.0,1,0,3,2,0,0,67
2,210,2,1.0,2,1,1,3,1,0,74
2,210,2,1.0,2,3,1,2,2,1,68
2,210,2,1.0,2,3,3,4,3,0,71
2,210,2,0.5,1,6,15,1,6,0,92
2,210,2,0.75,1,0,20,2,0,0,78
2,210,2,1.0,2,1,1,3,1,0,68
2,210,2,0.75,0,0,2,2,0,0,85
2,210,2,1.0,0,2,0,3,2,0,66
2,210,2,0.75,7,4,9,2,4,0,88
2,210,2,0.75,0,2,12,2,2,0,69
2,210,2,1.0,4,5,0,3,5,0,101
2,210,2,0.75,1,4,0,2,3,1,78
2,210,2,1.0,0,1,0,1,1,0,76
2,210,2,0.75,2,4,0,2,3,1,75
2,210,2,0.5,1,2,2,1,1,1,95
2,210,2,1.0,8,7,8,3,6,1,84
2,210,2,0.75,31,0,3,1,0,0,70
2,210,2,0.75,1,4,1,3,4,0,71
2,210,2,0.75,5,2,0,2,2,0,72
2,210,2,0.5,1,6,3,2,6,0,90
2,210,2,1.0,1,3,0,4,3,0,82
2,210,2,1.0,0,1,0,2,0,1,81
2,210,2,0.75,3,3,5,2,3,0,87
2,210,2,0.75,2,3,2,1,2,1,95
2,210,2,0.5,3,2,0,2,2,0,94
2,210,2,0.75,0,3,16,3,3,0,88
2,210,2,1.0,2,2,6,3,1,1,68
2,210,2,1.0,0,0,3,4,0,0,78
2,210,2,1.0,0,2,3,3,1,1,92
2,210,2,0.75,20,5,2,1,4,1,65
2,210,2,0.75,3,1,8,3,1,0,73
2,210,2,0.5,18,5,3,1,4,1,97
2,210,2,1.0,0,0,0,3,0,0,81
2,210,2,1.0,0,0,0,3,0,0,94
2,210,2,1.0,3,1,1,2,0,1,88
2,210,2,1.0,2,2,3,3,1,1,84
2,210,2,1.0,1,1,0,4,1,0,92
2,210,2,1.0,0,3,1,3,2,1,71
2,210,2,1.0,3,5,1,3,4,1,80
2,210,2,0.75,0,4,3,2,3,1,98
2,210,2,0.5,5,2,4,0,2,0,64
2,210,2,1.0,6,1,1,4,1,0,85
2,210,2,0.5,0,3,23,1,3,0,61
2,210,2,1.0,1,1,0,3,1,0,90
2,211,2,0.5,3,4,16,0,3,1,71
2,211,2,1.0,4,2,1,4,2,0,94
2,211,2,1.0,1,3,2,3,2,1,79
2,211,2,1.0,3,1,1,4,1,0,68
2,211,2,0.75,11,3,4,3,3,0,97
2,211,2,1.0,1,1,0,4,1,0,80
2,211,2,1.0,0,4,8,3,3,1,74
2,211,2,0.75,12,4,2,3,4,0,85
2,211,2,0.5,13,6,2,2,6,0,94
2,211,2,1.0,0,0,1,2,0,0,80
2,211,2,0.75,6,2,3,2,2,0,53
2,211,2,0.75,6,2,3,3,2,0,79
2,211,2,1.0,0,0,0,2,0,0,93
2,211,2,1.0,1,1,4,3,1,0,91
2,211,2,1.0,0,0,1,2,0,0,96
2,211,2,1.0,2,2,0,4,2,0,68
2,211,2,1.0,1,1,2,3,0,1,82
2,211,2,1.0,0,1,2,3,0,1,91
2,211,2,1.0,2,2,0,4,2,0,73
2,211,2,0.25,2,3,12,1,3,0,73
2,211,2,0.75,1,4,0,3,4,0,97
2,211,2,1.0,0,4,0,2,2,2,92
2,211,2,1.0,1,0,3,2,0,0,70
2,211,2,1.0,0,1,0,1,0,1,81
2,211,2,0.75,1,3,3,3,3,0,84
2,211,2,0.75,22,5,0,3,5,0,67
2,211,2,0.5,7,2,13,2,2,0,92
2,211,2,0.75,0,2,14,2,1,1,73
2,211,2,0.75,0,2,0,2,2,0,81
2,211,2,0.5,4,4,2,1,4,0,91
2,211,2,0.75,4,1,2,3,1,0,68
2,211,2,1.0,0,2,0,2,0,2,66
2,211,2,1.0,4,3,5,1,1,2,81
2,211,2,1.0,2,1,1,2,0,1,83
2,211,2,0.75,2,3,1,1,3,0,103
2,211,2,1.0,0,3,2,2,1,2,100
2,211,2,1.0,0,1,0,3,1,0,87
2,211,2,1.0,1,4,0,2,2,2,101
2,211,2,1.0,0,3,1,2,1,2,95
2,211,2,1.0,1,1,2,2,0,1,80
2,211,2,1.0,0,2,0,2,0,2,69
2,211,2,1.0,4,4,3,1,1,3,70
2,211,2,0.75,2,2,2,2,1,1,88
2,211,2,1.0,1,1,1,3,0,1,66
2,211,2,1.0,0,2,2,2,2,0,93
2,211,2,0.75,2,1,5,2,0,1,76
2,211,2,1.0,1,1,0,3,1,0,86
2,211,2,1.0,0,2,1,2,1,1,93
2,211,2,1.0,3,1,1,3,1,0,85
2,211,2,1.0,1,0,3,4,0,0,66
2,211,2,1.0,0,0,0,3,0,0,104
2,211,2,1.0,0,1,1,2,0,1,70
2,211,2,0.75,9,1,3,2,1,0,94
2,211,2,0.75,5,0,12,2,0,0,63
2,211,2,0.75,8,1,2,3,1,0,73
2,211,2,0.5,1,4,9,2,4,0,66
2,211,2,0.75,21,2,2,2,1,1,83
2,211,2,0.5,0,4,8,2,4,0,86
2,211,2,1.0,0,0,0,1,0,0,87
2,211,2,0.75,0,7,19,3,7,0,78
2,211,2,0.75,7,5,3,1,3,2,72
2,211,2,1.0,2,3,3,2,1,2,73
2,211,2,0.5,2,3,22,1,3,0,75
2,211,2,0.75,21,2,3,1,1,1,108
2,211,2,0.5,4,4,13,0,2,2,72
2,211,2,1.0,0,1,1,4,1,0,83
2,211,2,0.75,6,3,2,2,3,0,79
2,211,2,1.0,0,1,3,4,1,0,80
2,211,2,1.0,0,0,1,2,0,0,67
2,211,2,0.5,11,3,0,2,3,0,83
2,211,2,1.0,0,3,1,3,2,1,94
2,211,2,0.75,1,2,2,2,1,1,62
2,211,2,0.75,14,2,2,3,2,0,75
2,211,2,1.0,1,0,1,3,0,0,84
2,211,2,1.0,0,0,0,1,0,0,92
2,211,2,1.0,0,4,4,3,3,1,83
2,211,2,0.75,4,3,16,2,2,1,70
2,211,2,1.0,1,4,0,1,3,1,74
2,211,2,1.0,0,2,5,3,1,1,60
2,211,2,0.75,7,4,3,2,4,0,91
2,211,2,0.75,4,3,6,3,3,0,75
2,211,2,0.25,21,1,5,1,1,0,75
2,211,2,0.75,2,2,6,2,2,0,59
2,211,2,1.0,0,0,0,2,0,0,79
2,211,2,1.0,3,4,1,4,4,0,86
2,211,2,0.5,13,6,7,2,6,0,82
2,211,2,1.0,0,0,1,3,0,0,71
2,211,2,1.0,0,0,0,2,0,0,77
2,211,2,1.0,3,4,3,1,2,2,88
2,211,2,1.0,0,2,1,3,2,0,80
2,211,2,0.75,1,6,2,1,4,2,90
2,211,2,0.75,2,2,2,3,2,0,84
2,211,2,1.0,2,3,2,3,2,1,79
2,211,2,0.5,6,7,8,1,6,1,92
2,211,2,1.0,1,0,0,3,0,0,101
2,211,2,0.5,10,4,9,2,4,0,77
2,212,2,0.0,5,3,0,0,3,0,87
2,212,2,1.0,0,1,0,3,0,1,88
2,212,2,0.75,2,3,1,3,3,0,77
2,212,2,0.5,9,5,1,1,5,0,73
2,212,2,0.75,3,2,1,2,1,1,83
2,212,2,1.0,1,0,1,3,0,0,90
2,212,2,1.0,1,0,1,3,0,0,80
2,212,2,0.75,1,1,1,1,0,1,91
2,212,2,0.75,2,4,4,2,3,1,76
2,212,2,0.75,0,3,1,3,3,0,82
2,212,2,0.5,5,1,4,1,1,0,68
2,212,2,1.0,2,0,0,3,0,0,90
2,212,2,1.0,1,2,2,4,2,0,77
2,212,2,0.5,1,0,12,1,0,0,84
2,212,2,1.0,1,0,1,3,0,0,70
2,212,2,0.75,1,4,2,2,4,0,68
2,212,2,0.75,2,1,0,2,1,0,74
2,212,2,1.0,1,2,1,3,2,0,79
2,212,2,0.75,2,1,5,2,1,0,80
2,212,2,1.0,0,2,1,3,2,0,66
2,212,2,1.0,0,3,5,2,3,0,94
2,212,2,1.0,1,0,5,3,0,0,82
2,212,2,0.75,4,3,2,2,2,1,61
2,212,2,1.0,2,3,0,1,1,2,89
2,212,2,1.0,2,0,0,4,0,0,84
2,212,2,0.75,7,3,0,1,2,1,94
2,212,2,1.0,1,0,0,3,0,0,84
2,212,2,0.5,9,3,1,2,3,0,88
2,212,2,0.5,4,3,3,1,3,0,84
2,212,2,0.75,9,2,8,1,1,1,67
2,212,2,0.75,0,2,2,3,2,0,65
2,212,2,1.0,0,0,3,2,0,0,72
2,212,2,1.0,0,1,1,2,0,1,70
2,212,2,1.0,1,0,0,4,0,0,69
2,212,2,0.75,2,4,0,1,3,1,84
2,212,2,0.75,1,0,3,1,0,0,81
2,212,2,1.0,0,0,1,4,0,0,66
2,212,2,0.75,0,4,2,2,3,1,75
2,212,2,1.0,1,2,0,3,2,0,88
2,212,2,1.0,0,3,0,4,3,0,72
2,212,2,0.5,0,0,11,2,0,0,66
2,212,2,0.75,5,3,1,3,3,0,76
2,212,2,0.75,1,0,1,2,0,0,99
2,212,2,0.75,0,0,2,1,0,0,94
2,212,2,0.75,5,4,9,2,3,1,61
2,212,2,1.0,0,0,0,2,0,0,69
2,212,2,0.5,15,6,1,2,6,0,99
2,212,2,0.5,4,5,2,1,4,1,71
2,212,2,0.75,2,1,15,2,1,0,69
2,212,2,1.0,1,3,3,4,3,0,77
2,212,2,1.0,1,2,0,3,2,0,77
2,212,2,0.5,1,4,3,1,4,0,94
2,212,2,1.0,0,2,2,3,1,1,93
2,212,2,1.0,5,0,2,3,0,0,82
2,212,2,0.75,0,4,0,2,3,1,98
2,212,2,0.5,5,1,10,0,0,1,83
2,212,2,0.5,5,4,1,0,3,1,83
2,212,2,1.0,2,1,5,4,1,0,70
2,212,2,1.0,0,3,2,1,1,2,110
2,212,2,1.0,0,2,1,2,1,1,80
2,212,2,1.0,1,1,0,3,1,0,92
2,212,2,1.0,1,3,1,3,2,1,87
2,212,2,1.0,1,0,2,3,0,0,80
2,212,2,1.0,1,1,2,2,1,0,100
2,212,2,0.5,1,6,4,2,6,0,84
2,212,2,1.0,0,2,2,2,1,1,91
2,212,2,0.75,1,6,0,1,5,1,76
2,212,2,1.0,1,2,0,2,1,1,98
2,212,2,1.0,2,3,0,2,1,2,74
2,212,2,0.75,2,4,2,1,3,1,97
2,212,2,1.0,1,1,1,3,1,0,53
2,212,2,0.75,1,1,9,2,1,0,102
2,212,2,1.0,0,0,0,3,0,0,101
2,212,2,1.0,0,0,0,4,0,0,89
2,212,2,0.75,4,2,0,1,1,1,76
2,212,2,0.5,9,3,8,2,3,0,63
2,212,2,0.5,2,6,10,1,5,1,80
2,212,2,1.0,12,1,3,4,1,0,61
2,212,2,1.0,0,2,0,2,2,0,97
2,212,2,0.75,0,4,1,2,3,1,82
2,212,2,1.0,0,1,1,2,0,1,67
2,212,2,1.0,0,0,0,2,0,0,92
2,212,2,1.0,0,0,0,3,0,0,81
2,212,2,0.5,2,3,6,2,3,0,71
2,212,2,0.75,1,1,4,3,1,0,72
2,212,2,0.5,3,6,3,2,6,0,98
2,212,2,1.0,5,5,3,3,4,1,93
2,212,2,0.75,2,3,2,0,1,2,103
2,212,2,1.0,4,4,1,3,4,0,81
2,212,2,0.75,0,1,0,2,1,0,66
2,212,2,1.0,0,3,1,3,3,0,81
2,212,2,0.5,6,3,0,1,3,0,93
2,212,2,0.75,0,5,6,2,4,1,87
2,212,2,0.75,6,3,0,2,3,0,84
2,212,2,0.75,1,3,1,3,3,0,78
2,212,2,0.25,19,5,6,1,5,0,84
2,213,2,1.0,0,0,0,1,0,0,90
2,213,2,0.5,9,5,8,0,4,1,89
2,213,2,0.75,4,3,2,1,2,1,73
2,213,2,1.0,1,1,3,2,0,1,66
2,213,2,1.0,0,1,0,3,0,1,91
2,213,2,0.75,0,3,3,2,2,1,81
2,213,2,0.75,8,4,18,3,4,0,88
2,213,2,0.75,4,2,4,3,2,0,67
2,213,2,1.0,2,6,3,2,4,2,57
2,213,2,1.0,5,6,3,3,5,1,91
2,213,2,0.5,2,7,18,1,6,1,85
2,213,2,0.75,0,1,4,2,1,0,71
2,213,2,1.0,0,2,0,3,2,0,110
2,213,2,1.0,1,5,1,2,4,1,84
2,213,2,1.0,3,3,7,3,2,1,76
2,213,2,1.0,2,3,3,1,1,2,94
2,213,2,0.75,12,3,1,3,3,0,77
2,213,2,0.75,2,3,0,3,3,0,90
2,213,2,1.0,0,2,0,2,1,1,97
2,213,2,1.0,1,0,0,3,0,0,59
2,213,2,0.75,3,4,0,2,4,0,84
2,213,2,0.75,3,3,5,2,3,0,104
2,213,2,0.75,1,2,0,2,1,1,101
2,213,2,0.75,0,3,4,2,2,1,78
2,213,2,0.75,1,2,2,3,2,0,93
2,213,2,1.0,2,3,4,1,2,1,83
2,213,2,1.0,1,1,3,2,1,0,80
2,213,2,1.0,4,5,13,1,2,3,70
2,213,2,1.0,3,3,13,3,3,0,78
2,213,2,1.0,0,1,1,2,0,1,92
2,213,2,1.0,2,2,3,3,1,1,66
2,213,2,1.0,0,1,3,2,1,0,84
2,213,2,0.5,12,2,0,2,2,0,72
2,213,2,0.75,2,2,15,2,2,0,65
2,213,2,0.75,1,1,5,3,1,0,82
2,213,2,1.0,1,2,0,2,1,1,102
2,213,2,1.0,0,0,0,1,0,0,98
2,213,2,1.0,1,1,3,3,1,0,68
2,213,2,1.0,0,0,0,3,0,0,59
2,213,2,1.0,3,4,2,3,3,1,86
2,213,2,0.75,9,3,1,2,3,0,96
2,213,2,1.0,0,0,0,2,0,0,88
2,213,2,1.0,1,3,2,3,3,0,71
2,213,2,1.0,0,1,0,3,1,0,65
2,213,2,1.0,0,1,4,2,1,0,81
2,213,2,1.0,2,1,0,4,1,0,85
2,213,2,1.0,1,0,1,3,0,0,88
2,213,2,0.75,13,3,22,2,2,1,95
2,213,2,1.0,11,4,12,4,4,0,63
2,213,2,1.0,0,0,0,3,0,0,69
2,213,2,0.75,4,5,0,1,3,2,80
2,213,2,1.0,0,1,0,4,1,0,75
2,213,2,0.75,11,1,2,3,1,0,83
2,213,2,0.75,32,6,1,2,5,1,83
2,213,2,0.75,3,2,3,3,2,0,86
2,213,2,0.75,0,1,1,2,0,1,75
2,213,2,0.75,11,2,1,1,1,1,90
2,213,2,1.0,1,2,5,3,1,1,74
2,213,2,1.0,1,1,0,3,1,0,96
2,213,2,1.0,0,2,3,2,1,1,61
2,213,2,0.75,2,4,4,2,3,1,100
2,213,2,0.75,1,1,1,2,1,0,80
2,213,2,1.0,0,3,0,3,2,1,85
2,213,2,0.5,2,3,1,2,3,0,77
2,213,2,0.5,8,2,0,1,2,0,70
2,213,2,1.0,1,0,2,1,0,0,70
2,213,2,0.75,2,2,19,2,2,0,82
2,213,2,0.5,5,3,2,2,3,0,95
2,213,2,1.0,0,1,0,2,0,1,80
2,213,2,1.0,2,1,2,3,1,0,72
2,213,2,1.0,2,1,1,3,1,0,82
2,213,2,1.0,2,1,0,3,1,0,92
2,213,2,0.5,4,6,2,1,6,0,89
2,213,2,0.75,1,3,8,1,2,1,84
2,213,2,0.75,0,5,0,3,5,0,102
2,213,2,1.0,0,0,1,3,0,0,72
2,213,2,0.75,7,3,1,3,3,0,91
2,213,2,1.0,0,2,0,3,2,0,94
2,213,2,1.0,9,5,1,4,5,0,89
2,213,2,1.0,1,0,1,2,0,0,68
2,213,2,0.75,3,4,7,3,4,0,83
2,213,2,0.75,1,4,2,2,4,0,99
2,213,2,0.75,2,1,24,2,1,0,67
2,213,2,0.25,14,4,2,1,4,0,91
2,213,2,0.5,17,3,6,1,2,1,87
2,213,2,1.0,1,0,0,4,0,0,98
2,213,2,1.0,1,2,1,4,2,0,97
2,213,2,0.75,2,1,18,3,1,0,66
2,213,2,0.75,2,5,3,2,5,0,87
2,213,2,0.75,35,3,4,1,2,1,82
2,213,2,1.0,0,4,2,2,3,1,76
2,213,2,1.0,0,0,1,3,0,0,78
2,213,2,1.0,0,1,0,3,0,1,64
2,213,2,1.0,4,2,2,3,2,0,74
2,213,2,1.0,1,1,2,3,1,0,67
2,213,2,0.75,6,2,2,2,1,1,83
2,214,2,0.75,21,5,2,2,4,1,83
2,214,2,0.75,5,2,2,3,2,0,89
2,214,2,0.75,0,3,5,2,3,0,85
2,214,2,0.75,3,4,0,2,3,1,88
2,214,2,1.0,2,1,3,3,1,0,100
2,214,2,1.0,2,2,1,2,2,0,72
2,214,2,1.0,0,0,0,3,0,0,56
2,214,2,0.75,8,4,4,1,2,2,68
2,214,2,0.5,6,1,20,1,1,0,80
2,214,2,1.0,0,0,1,3,0,0,62
2,214,2,1.0,0,2,0,4,2,0,96
2,214,2,1.0,1,3,1,3,3,0,72
2,214,2,0.75,2,4,0,3,4,0,97
2,214,2,1.0,2,1,1,3,1,0,83
2,214,2,1.0,2,1,0,3,1,0,100
2,214,2,1.0,0,4,1,2,3,1,79
2,214,2,1.0,2,1,0,3,1,0,109
2,214,2,1.0,2,1,3,4,1,0,75
2,214,2,1.0,3,5,1,2,4,1,87
2,214,2,0.25,5,2,2,1,2,0,72
2,214,2,1.0,2,3,0,3,2,1,81
2,214,2,1.0,0,0,1,4,0,0,74
2,214,2,1.0,1,3,0,3,3,0,62
2,214,2,0.5,3,4,9,1,3,1,72
2,214,2,0.75,8,5,1,3,5,0,99
2,214,2,1.0,0,2,0,2,1,1,91
2,214,2,1.0,2,3,2,3,3,0,86
2,214,2,0.5,3,7,3,2,7,0,71
2,214,2,1.0,25,3,3,3,2,1,82
2,214,2,1.0,0,1,2,2,1,0,82
2,214,2,1.0,2,3,0,2,2,1,92
2,214,2,0.75,1,4,4,2,4,0,73
2,214,2,1.0,0,3,0,3,2,1,77
2,214,2,0.75,3,3,11,2,2,1,88
2,214,2,0.75,2,2,0,2,2,0,91
2,214,2,1.0,1,0,1,3,0,0,80
2,214,2,1.0,0,3,1,3,2,1,72
2,214,2,0.75,3,2,4,3,2,0,94
2,214,2,0.75,6,4,1,3,4,0,68
2,214,2,1.0,0,1,1,3,0,1,87
2,214,2,1.0,0,2,1,3,2,0,87
2,214,2,1.0,2,4,1,3,4,0,86
2,214,2,1.0,1,0,1,3,0,0,88
2,214,2,0.5,5,5,3,1,5,0,74
2,214,2,0.25,6,5,1,0,4,1,77
2,214,2,1.0,0,2,2,2,2,0,94
2,214,2,0.5,2,2,7,1,1,1,64
2,214,2,1.0,1,2,5,1,1,1,86
2,214,2,1.0,4,0,9,3,0,0,70
2,214,2,1.0,1,2,0,2,0,2,88
2,214,2,0.75,2,2,1,3,2,0,58
2,214,2,1.0,1,0,2,3,0,0,98
2,214,2,0.75,1,4,1,1,3,1,95
2,214,2,1.0,0,1,4,2,1,0,76
2,214,2,1.0,1,1,2,3,0,1,67
2,214,2,1.0,2,2,0,4,2,0,79
2,214,2,0.75,0,3,2,2,2,1,105
2,214,2,0.75,2,0,2,2,0,0,98
2,214,2,1.0,0,1,0,2,1,0,97
2,214,2,1.0,0,0,0,2,0,0,84
2,214,2,0.5,18,4,3,1,3,1,78
2,214,2,1.0,4,3,4,2,2,1,82
2,214,2,0.75,4,3,4,3,3,0,82
2,214,2,0.75,4,3,9,2,2,1,67
2,214,2,1.0,0,0,3,1,0,0,83
2,214,2,0.5,0,4,18,1,4,0,68
2,214,2,0.75,6,3,4,3,3,0,82
2,214,2,1.0,1,4,6,3,4,0,68
2,214,2,0.5,8,3,3,1,3,0,81
2,214,2,0.75,3,2,6,0,1,1,76
2,214,2,1.0,2,2,2,3,2,0,95
2,214,2,1.0,2,1,1,3,0,1,87
2,214,2,0.75,2,3,1,2,2,1,87
2,214,2,1.0,1,4,3,4,4,0,99
2,214,2,1.0,0,1,1,3,1,0,65
2,214,2,0.75,3,4,2,2,3,1,97
2,214,2,0.75,11,2,2,3,2,0,86
2,214,2,1.0,0,1,0,2,0,1,73
2,214,2,1.0,0,0,1,2,0,0,87
2,214,2,0.75,1,2,8,0,0,2,92
2,214,2,1.0,5,4,0,4,4,0,103
2,214,2,0.75,3,3,3,2,3,0,79
2,214,2,1.0,0,0,2,3,0,0,92
2,214,2,0.5,3,3,3,0,3,0,79
2,214,2,1.0,1,0,0,3,0,0,81
2,214,2,1.0,1,2,1,3,1,1,89
2,214,2,0.75,1,3,6,1,1,2,75
2,214,2,0.75,1,1,2,2,1,0,66
2,214,2,1.0,0,0,0,3,0,0,90
2,214,2,0.75,1,3,3,2,3,0,93
2,214,2,1.0,0,0,1,3,0,0,89
2,214,2,1.0,0,1,5,3,1,0,81
2,214,2,0.75,4,9,5,2,8,1,75
2,214,2,0.75,3,3,5,1,2,1,59
2,214,2,1.0,1,1,1,3,1,0,82
2,214,2,1.0,2,1,2,2,1,0,82
2,215,2,1.0,1,2,1,2,1,1,98
2,215,2,1.0,1,1,1,2,1,0,71
2,215,2,0.75,1,6,1,2,5,1,91
2,215,2,1.0,3,1,1,3,1,0,94
2,215,2,0.5,3,1,0,2,1,0,84
2,215,2,1.0,1,0,1,4,0,0,71
2,215,2,1.0,0,4,3,3,4,0,75
2,215,2,1.0,1,2,2,4,2,0,85
2,215,2,1.0,1,0,2,3,0,0,65
2,215,2,0.75,0,2,3,2,2,0,79
2,215,2,0.75,3,3,1,3,3,0,90
2,215,2,0.75,9,0,0,3,0,0,76
2,215,2,0.75,0,1,3,2,1,0,74
2,215,2,0.75,1,4,3,2,3,1,91
2,215,2,0.75,2,4,1,2,3,1,90
2,215,2,1.0,1,3,1,2,2,1,84
2,215,2,1.0,0,1,2,2,1,0,58
2,215,2,1.0,2,2,1,3,2,0,99
2,215,2,1.0,3,5,0,4,5,0,88
2,215,2,0.75,2,2,1,3,2,0,88
2,215,2,1.0,0,0,0,3,0,0,78
2,215,2,0.5,1,3,3,1,3,0,85
2,215,2,0.5,2,1,2,2,1,0,80
2,215,2,1.0,0,0,0,2,0,0,96
2,215,2,1.0,0,1,3,3,1,0,96
2,215,2,0.5,1,6,1,1,5,1,73
2,215,2,1.0,0,1,1,3,1,0,76
2,215,2,1.0,2,2,0,3,1,1,85
2,215,2,1.0,0,1,0,2,0,1,66
2,215,2,1.0,1,2,1,3,2,0,96
